rating,text,name,sentiment,clean_text,cluster
1,"My 37 days old Amazon fire stick quit working, the system was fine it just seemed like the remote wasn't getting any juice. Tried 3 different sets of these batteries in it and it still wouldn't work-and yes, I put them in the right way. Contacted Amazon about the limited warranty on remote as it was just past 30 days purchased and couldn't return, but before sending back for warranty service and being without TV for who knows how long and just to make sure, I bought some energizer batteries. Wouldn't you know it, the remote fired right back up. Can't trust these batteries.",AmazonBasics AAA Performance Alkaline Batteries (36 Count),negative,37 days old amazon fire stick quit working system fine seemed like remote wasnt getting juice tried 3 different sets batteries still wouldnt workand yes put right way contacted amazon limited warranty remote past 30 days purchased couldnt return sending back warranty service without tv knows long make sure bought energizer batteries wouldnt know remote fired right back cant trust batteries,0
1,"I use hundreds of AAAs annually, and despite the graphics in ad, these are about the poorest performing, with least longevity, of any I have bought. Still have another 100 of these, but will likely go thru those quickly.",AmazonBasics AAA Performance Alkaline Batteries (36 Count),negative,use hundreds aaas annually despite graphics ad poorest performing least longevity bought still another 100 likely go thru quickly,3
5,I'll never buy another brand again. Amazon batteries last! Quality and affordable!,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,ill never buy another brand amazon batteries last quality affordable,0
5,"First of all- buying batteries is never fun . It's also quite expensive. I fell in love with the fact , I could buy these Amazon branded batteries through prime and get them in two days .But guess what. I got them in 1 day!!! Plus , I stocked up for all those dang Christmas toys for my triplets. If I buy one, I have to buy three!!!!They lasted just as long as a standard battery . Plus , I love that they come in a nice cardboard sleeve. Rather than the ones at the store where they all fall out when you rip the plastic from the cardboard.To wrap up- these were very impressive.",AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,first buying batteries never fun also quite expensive fell love fact could buy amazon branded batteries prime get two days guess got 1 day plus stocked dang christmas toys triplets buy one buy threethey lasted long standard battery plus love come nice cardboard sleeve rather ones store fall rip plastic cardboardto wrap impressive,0
5,"good price, worked fine",AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,good price worked fine,2
5,Seems to be as good as the average battery bought in a store. Nice amount for a good price. I buy all my batteries from Amazon now,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,seems good average battery bought store nice amount good price buy batteries amazon,2
5,stronger than duracell and so much cheaper. amazon keep up the great work,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,stronger duracell much cheaper amazon keep great work,4
1,"These are budget friendly but don't last! I bought for my battery operated candles that typically use batteries for 6-8 weeks. Twice these batteries barely lasted 1 week. It was so disappointing. Amazon produce are usually so good, but I would not recommend these.",AmazonBasics AAA Performance Alkaline Batteries (36 Count),negative,budget friendly dont last bought battery operated candles typically use batteries 68 weeks twice batteries barely lasted 1 week disappointing amazon produce usually good would recommend,0
5,"Batteries were inexpensive, work well in multiple devices.I hate running out of triple A batteries!",AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries inexpensive work well multiple devicesi hate running triple batteries,0
5,Perfectly sent perfectly usable,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,perfectly sent perfectly usable,3
5,I thought I would give these AA batteries a try. I have always used Kirkland brand and never had a problem. These are a few cents cheaper. I will see how long they last compared to Kirkland brand (Costco).,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,thought would give aa batteries try always used kirkland brand never problem cents cheaper see long last compared kirkland brand costco,0
5,"Great Price, Great product.",AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,great price great product,1
5,"Have this as a subscribe save item, so when I run out I just order more.",AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,subscribe save item run order,3
5,Eight AA alkaline batteries... not too much to say: New. Shrink-wrapped. Delivered quickly safely. Work just like we need AA batteries to work.No problems here.RecommendedGo for it,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,eight aa alkaline batteries much say new shrinkwrapped delivered quickly safely work like need aa batteries workno problems hererecommendedgo,0
5,Great price! Just began using these batteries so their lasting ability is yet to be determined. DFD,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,great price began using batteries lasting ability yet determined dfd,0
5,Very good batteries for the price...Much better than purchasing batteries locally in a 4 pack...,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,good batteries pricemuch better purchasing batteries locally 4 pack,0
5,I tested the lifespan of these batteries with my Wireless mouse. Lasts just as long as Duracell CopperTop AAA.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,tested lifespan batteries wireless mouse lasts long duracell coppertop aaa,0
5,The RIGHT item delivered FAST at a GOOD price. What more can you ask for They are AAA batteries work as expected.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,right item delivered fast good price ask aaa batteries work expected,4
5,AmazonBasics AAA Performance Alkaline Batteries (20-Pack). We subscribed to this. The batteries are holding up just as good as any other. You can't beat the price either.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,amazonbasics aaa performance alkaline batteries 20pack subscribed batteries holding good cant beat price either,0
